java.sql.Timestamp,java.sql.Timestamp,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Long,java.lang.Long,java.lang.Double,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Double
StartDate,EndDate,ServiceType,Provider,Consumer,PeerConsumer,Period,ServiceLocation,ConsumerLocation,PeerConsumerLocation,DEVICE,QOS,PROTOCOL,SOURCE,DESTINATION,SrcBytes,BILLABLE_BYTES,Empty,GroupId,BillingRecordTypeId,IsVolatile,Amount
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.31","10.199.43.255",9382,9382,0.0,18000003,300,0,93.82
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.32","10.199.43.255",11214,11214,0.0,18000003,300,0,112.14
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.33","10.199.43.255",70394,70394,0.0,18000003,300,0,703.94
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.45","10.199.43.255",37970,37970,0.0,18000003,300,0,379.7
2005/09/14-11:30:00,2005/09/14-17:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.47","10.199.43.255",11958,11958,0.0,18000003,300,0,119.58
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.48","10.199.43.255",53125,53125,0.0,18000003,300,0,531.25
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.53","10.199.43.255",10064,10064,0.0,18000003,300,0,100.64
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.55","10.199.43.255",11765,11765,0.0,18000003,300,0,117.65
2005/09/14-10:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.70","10.199.43.255",10746,10746,0.0,18000003,300,0,107.46
2005/09/14-12:30:00,2005/09/14-16:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.42.9","10.199.43.255",5260,5260,0.0,18000003,300,0,52.6
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.0","10.199.43.255",11453,11453,0.0,18000003,300,0,114.53
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.11","10.199.43.255",10794,10794,0.0,18000003,300,0,107.94
2005/09/14-11:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.13","10.199.43.255",11672,11672,0.0,18000003,300,0,116.72
2005/09/14-10:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.245","10.199.43.255",53080,53080,0.0,18000003,300,0,530.8
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.248","10.199.43.255",54987,54987,0.0,18000003,300,0,549.87
2005/09/14-16:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.251","10.199.43.255",5479,5479,0.0,18000003,300,0,54.79
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","10.199.43.4","10.199.43.255",10985,10985,0.0,18000003,300,0,109.85
2005/09/14-12:30:00,2005/09/14-23:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","EMASANL55292FV","10.199.43.255",12588,12588,0.0,18000003,300,0,125.88
2005/09/14-09:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL994LA2L","10.199.43.255",13521,13521,0.0,18000003,300,0,135.21
2005/09/14-09:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL994LA2R","10.199.43.255",12137,12137,0.0,18000003,300,0,121.37
2005/09/14-10:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL9960ZP4","10.199.43.255",12340,12340,0.0,18000003,300,0,123.4
2005/09/14-10:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL9960ZT3","10.199.43.255",38531,38531,0.0,18000003,300,0,385.31
2005/09/14-11:30:00,2005/09/14-15:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99RDL74","10.199.43.255",3893,3893,0.0,18000003,300,0,38.93
2005/09/14-11:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99RDL94","10.199.43.255",10985,10985,0.0,18000003,300,0,109.85
2005/09/14-11:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99RFB40","10.199.43.255",18079,18079,0.0,18000003,300,0,180.79
2005/09/14-10:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99RFB62","10.199.43.255",37301,37301,0.0,18000003,300,0,373.01
2005/09/14-11:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99RGP69","10.199.43.255",20381,20381,0.0,18000003,300,0,203.81
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99XAF77","10.199.43.255",10069,10069,0.0,18000003,300,0,100.69
2005/09/14-17:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99XAH77","10.199.43.255",3199,3199,0.0,18000003,300,0,31.99
2005/09/14-05:30:00,2005/09/14-13:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99XAH86","10.199.43.255",8931,8931,0.0,18000003,300,0,89.31
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLL99XAK21","10.199.43.255",27480,27480,0.0,18000003,300,0,274.8
2005/09/14-10:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLKB3906M","10.199.43.255",31588,31588,0.0,18000003,300,0,315.88
2005/09/14-11:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLKB71TDR","10.199.43.255",10305,10305,0.0,18000003,300,0,103.05
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8B","10.199.43.255",12598,12598,0.0,18000003,300,0,125.98
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8C","10.199.43.255",10635,10635,0.0,18000003,300,0,106.35
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8G","10.199.43.255",17848,17848,0.0,18000003,300,0,178.48
2005/09/14-15:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8M","10.199.43.255",5711,5711,0.0,18000003,300,0,57.11
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8R","10.199.43.255",9618,9618,0.0,18000003,300,0,96.18
2005/09/14-11:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8T","10.199.43.255",9601,9601,0.0,18000003,300,0,96.01
2005/09/14-11:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8V","10.199.43.255",53074,53074,0.0,18000003,300,0,530.74
2005/09/14-16:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8W","10.199.43.255",3886,3886,0.0,18000003,300,0,38.86
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM8Y","10.199.43.255",11672,11672,0.0,18000003,300,0,116.72
2005/09/14-11:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM9A","10.199.43.255",6637,6637,0.0,18000003,300,0,66.37
2005/09/14-18:30:00,2005/09/14-19:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM9C","10.199.43.255",3100,3100,0.0,18000003,300,0,31
2005/09/14-05:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLLL34LM9F","10.199.43.255",40917,40917,0.0,18000003,300,0,409.17
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLW558777B","10.199.43.255",11921,11921,0.0,18000003,300,0,119.21
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLW558777N","10.199.43.255",11907,11907,0.0,18000003,300,0,119.07
2005/09/14-05:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLW558777X","10.199.43.255",16488,16488,0.0,18000003,300,0,164.88
2005/09/14-05:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKB2X97L","10.199.43.255",18116,18116,0.0,18000003,300,0,181.16
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKB2X98C","10.199.43.255",27426,27426,0.0,18000003,300,0,274.26
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKDBR5WV","10.199.43.255",6836,6836,0.0,18000003,300,0,68.36
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKDBR5XM","10.199.43.255",8946,8946,0.0,18000003,300,0,89.46
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKDBR5YC","10.199.43.255",11901,11901,0.0,18000003,300,0,119.01
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKDFH8BW","10.199.43.255",27251,27251,0.0,18000003,300,0,272.51
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKDFH8BX","10.199.43.255",27251,27251,0.0,18000003,300,0,272.51
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKDZB2G","10.199.43.255",12603,12603,0.0,18000003,300,0,126.03
2005/09/14-13:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKDZB2H","10.199.43.255",8247,8247,0.0,18000003,300,0,82.47
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKDZB2P","10.199.43.255",27022,27022,0.0,18000003,300,0,270.22
2005/09/14-17:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKDZB2V","10.199.43.255",6877,6877,0.0,18000003,300,0,68.77
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4M","10.199.43.255",10305,10305,0.0,18000003,300,0,103.05
2005/09/14-16:30:00,2005/09/14-18:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4N","10.199.43.255",1111,1111,0.0,18000003,300,0,11.11
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4R","10.199.43.255",10969,10969,0.0,18000003,300,0,109.69
2005/09/14-16:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4T","10.199.43.255",6176,6176,0.0,18000003,300,0,61.76
2005/09/14-13:30:00,2005/09/14-23:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4V","10.199.43.255",11911,11911,0.0,18000003,300,0,119.11
2005/09/14-16:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4W","10.199.43.255",5494,5494,0.0,18000003,300,0,54.94
2005/09/14-10:30:00,2005/09/14-23:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4X","10.199.43.255",13511,13511,0.0,18000003,300,0,135.11
2005/09/14-11:30:00,2005/09/14-21:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","WCPLWKKFMW4Y","10.199.43.255",16710,16710,0.0,18000003,300,0,167.1
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","cplemaapp02","10.199.43.255",39498,39498,0.0,18000003,300,0,394.98
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","cplemaapp03","10.199.43.255",30686,30686,0.0,18000003,300,0,306.86
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","cplemaexm01","10.199.43.255",33000,33000,0.0,18000003,300,0,330
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","cplemafil01","10.199.43.255",51372,51372,0.0,18000003,300,0,513.72
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10061000,10061000,"10.192.17.139_99",72,"UDP","cplemaprt01","10.199.43.255",36305,36305,0.0,18000003,300,0,363.05
2005/09/14-14:30:00,2005/09/14-15:30:00,18,1,0,0,0,-1,10063001,10181000,"10.32.4.112_99",72,"NETBIOS-SSN","paksrv03","10.33.38.29",1069,1069,0.0,18000004,300,0,10.69
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,0,-1,10063001,10192000,"10.64.0.34_99",72,"NETBIOS-SSN","paksrv03","206.235.186.186",1555,1555,0.0,18000005,300,0,15.55
2005/09/14-09:30:00,2005/09/14-10:30:00,18,1,0,0,0,-1,10063001,10192000,"10.64.0.34_99",72,"NETBIOS-SSN","paksrv03","206.235.186.41",1110,1110,0.0,18000005,300,0,11.1
2005/09/14-10:30:00,2005/09/14-12:30:00,18,1,0,0,0,-1,10063001,10192000,"10.64.0.34_99",72,"TCP","INSTRUMENTS_LAB","mexamrdom02",19927,19927,0.0,18000006,300,0,199.27
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,0,-1,10063001,10192000,"10.64.0.34_99",72,"UDP","paksrv03","AMRMEXWPEREZM16",1212,1212,0.0,18000007,300,0,12.12
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","10.173.16.17",241836,241836,0.0,18000008,300,0,2418.36
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","10.173.16.18",241920,241920,0.0,18000008,300,0,2419.2
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","172.25.241.2",241752,241752,0.0,18000008,300,0,2417.52
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","172.25.242.134",484736,484736,0.0,18000008,300,0,4847.36
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","172.25.242.136",483840,483840,0.0,18000008,300,0,4838.4
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.172.3.254","172.25.242.137",483840,483840,0.0,18000008,300,0,4838.4
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"ICMP","10.173.16.17","10.172.3.254",242676,242676,0.0,18000008,300,0,2426.76
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","10.173.16.18","10.172.3.254",242508,242508,0.0,18000008,300,0,2425.08
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","172.25.241.2","10.172.3.254",241752,241752,0.0,18000008,300,0,2417.52
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","172.25.242.134","10.172.3.254",483672,483672,0.0,18000008,300,0,4836.72
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","172.25.242.136","10.172.3.254",483840,483840,0.0,18000008,300,0,4838.4
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"ICMP","172.25.242.137","10.172.3.254",483840,483840,0.0,18000008,300,0,4838.4
2005/09/14-06:30:00,2005/09/14-22:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"MSN","10.172.3.254","10.172.6.1",2148,2148,0.0,18000009,300,0,21.48
2005/09/14-08:30:00,2005/09/14-14:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"MSN","10.172.3.254","172.25.242.134",2135,2135,0.0,18000009,300,0,21.35
2005/09/14-05:30:00,2005/09/14-16:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"MSN","10.172.3.254","172.25.242.137",1668,1668,0.0,18000009,300,0,16.68
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.172.32.80",62641,62641,0.0,18000010,300,0,626.41
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.172.6.1",322706,322706,0.0,18000010,300,0,3227.06
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.16.10",112477,112477,0.0,18000010,300,0,1124.77
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.16.17",172213,172213,0.0,18000010,300,0,1722.13
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.16.18",171591,171591,0.0,18000010,300,0,1715.91
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.172.3.254","10.173.16.32",67546,67546,0.0,18000010,300,0,675.46
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.16.8",113183,113183,0.0,18000010,300,0,1131.83
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.16.9",112876,112876,0.0,18000010,300,0,1128.76
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.32.14",112482,112482,0.0,18000010,300,0,1124.82
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.172.3.254","10.173.32.15",116829,116829,0.0,18000010,300,0,1168.29
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.32.16",113094,113094,0.0,18000010,300,0,1130.94
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.32.17",113008,113008,0.0,18000010,300,0,1130.08
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.172.3.254","10.173.40.15",117217,117217,0.0,18000010,300,0,1172.17
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.40.16",113006,113006,0.0,18000010,300,0,1130.06
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.40.17",112571,112571,0.0,18000010,300,0,1125.71
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.40.18",112483,112483,0.0,18000010,300,0,1124.83
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.40.19",117300,117300,0.0,18000010,300,0,1173
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.40.20",112699,112699,0.0,18000010,300,0,1126.99
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.48.16",112791,112791,0.0,18000010,300,0,1127.91
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.48.17",113181,113181,0.0,18000010,300,0,1131.81
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.172.3.254","10.173.48.18",116909,116909,0.0,18000010,300,0,1169.09
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.48.19",113094,113094,0.0,18000010,300,0,1130.94
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.172.3.254","10.173.50.128",67633,67633,0.0,18000010,300,0,676.33
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.50.16",117025,117025,0.0,18000010,300,0,1170.25
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.50.17",113091,113091,0.0,18000010,300,0,1130.91
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.50.18",112872,112872,0.0,18000010,300,0,1128.72
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","10.173.50.19",112701,112701,0.0,18000010,300,0,1127.01
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","172.25.241.2",69118,69118,0.0,18000010,300,0,691.18
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","172.25.242.134",862890,862890,0.0,18000010,300,0,8628.9
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","172.25.242.136",444974,444974,0.0,18000010,300,0,4449.74
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.3.254","172.25.242.137",448748,448748,0.0,18000010,300,0,4487.48
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.32.80","10.172.3.254",83962,83962,0.0,18000010,300,0,839.62
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.172.6.1","10.172.3.254",440675,440675,0.0,18000010,300,0,4406.75
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.173.16.10","10.172.3.254",156655,156655,0.0,18000010,300,0,1566.55
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"10.173.6.1_99",0,"SNMP","10.173.16.17","10.172.3.254",238101,238101,0.0,18000010,300,0,2381.01
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.173.16.18","10.172.3.254",237694,237694,0.0,18000010,300,0,2376.94
2005/09/14-05:30:00,2005/09/15-06:30:00,18,1,0,0,0,-1,10114001,10114001,"172.25.128.65_99",0,"SNMP","10.173.16.32","10.172.3.254",83596,83596,0.0,18000010,300,0,835.96
